eid	name
11696	Category:Films_directed_by_Clyde_Geronimi
11706	Category:Village_Roadshow_Pictures_films
11711	Category:English-language_soundtracks
11712	Category:Films_about_missing_people
11718	Category:Surfing_films
11722	Category:1965_films
11723	Category:Stop-motion_animated_films
11724	Category:Films_set_in_1971
11726	Category:Films_shot_in_Buckinghamshire
11731	Category:Exploitation_films
11747	Category:Screenplays_by_Woody_Allen
11753	Category:British_biographical_films
11760	Category:British_sequel_films
11774	Category:Screenplays_by_John_Cleese
11795	Category:Films_shot_in_Vietnam
11796	Category:Films_produced_by_David_Puttnam
11799	Category:Films_set_in_the_Bronx
11808	Category:Fictional_portrayals_of_the_Los_Angeles_Police_Department
11810	Category:Canadian_comedy_films
11814	Category:Films_produced_by_Hal_B._Wallis
11818	Category:Films_set_in_Moscow
11819	Category:1926_films
11822	Category:African-American_films
11834	Category:The_Weinstein_Company_films
11846	Category:Films_shot_in_Oregon
11858	Category:British_satirical_films
11860	Category:Films_about_suicide
11873	Category:New_Zealand_films
11885	Category:Police_Academy_film_series
11890	Category:Films_set_in_Scotland
11896	Category:American_Western_(genre)_films
11909	Category:2000s_action_thriller_films
11918	Category:1954_films
11925	Category:Films_directed_by_Robert_Wise
11936	Category:Films_produced_by_Letty_Aronson
11937	Category:Films_directed_by_John_Boorman
11939	Category:Cooking_films
11940	Category:Films_set_in_a_fictional_European_country
11941	Category:Films_set_in_Georgia_(U.S._state)
11951	Category:Camcorder_films
11956	Category:Films_based_on_musicals
11962	Category:Film_scores_by_Terence_Blanchard
11965	Category:Films_about_fishing
11967	Category:Docudramas
11971	Category:Films_based_on_fantasy_novels
11973	Category:Film_scores_by_Cliff_Eidelman
11974	Category:Golan-Globus_films
11984	Category:American_independent_films
11991	Category:Films_shot_in_New_Jersey
11994	Category:Films_set_in_1916
12000	Category:1970s_fantasy_films
12014	Category:Films_set_in_England
12026	Category:Films_shot_partially_in_color
12037	Category:Films_set_in_1964
12044	Category:Films_directed_by_J._Lee_Thompson
12045	Category:Films_shot_in_South_Africa
12047	Category:Films_shot_in_San_Antonio
12053	Category:Films_produced_by_Irwin_Winkler
12057	Category:Films_directed_by_John_Waters
12078	Category:1960s_musical_comedy_films
12099	Category:Films_directed_by_Bruce_Beresford
12102	Category:Films_directed_by_David_Lynch
12106	Category:Films_produced_by_Roger_Birnbaum
12117	Category:Films_about_Roman_Catholicism
12130	Category:Films_directed_by_Wim_Wenders
12135	Category:American_drama_films
12137	Category:1984_films
12151	Category:Films_shot_in_Kansas
12189	Category:Films_based_on_Hamlet
12193	Category:Films_produced_by_Bill_Walsh_(producer)
12194	Category:Films_about_child_abuse
12195	Category:Animated_coming-of-age_films
12196	Category:Gramercy_Pictures_films
12198	Category:Screenplays_by_Robert_Benton
12199	Category:Films_based_on_Australian_novels
12218	Category:Films_set_in_the_1910s
12226	Category:Walt_Disney_Pictures_films
12250	Category:Films_set_in_1955
12253	Category:Goldcrest_Films_films
12264	Category:1950s_crime_films
12271	Category:Adventure_comedy_films
12273	Category:Jukebox_musicals
12281	Category:Martial_arts_films
12284	Category:Triumph_Films_films
12288	Category:Films_set_in_Hawaii
12293	Category:Screenplays_by_James_Cameron
12297	Category:Films_about_pornography
12298	Category:Film_scores_by_George_Fenton
12300	Category:Films_set_in_Transylvania
12309	Category:Film_scores_by_Mark_Mothersbaugh
12314	Category:1960s_LGBT-related_films
12322	Category:Films_shot_in_North_Carolina
12329	Category:Films_shot_in_Italy
12337	Category:German_fantasy_films
12341	Category:Films_directed_by_Penny_Marshall
12364	Category:Films_directed_by_Jack_Kinney
12368	Category:1970s_biographical_films
12376	Category:English-language_films
12378	Category:1990s_erotic_films
12383	Category:Animated_science_fiction_films
12395	Category:Films_set_in_1912
12402	Category:American_science_fiction_thriller_films
12412	Category:Films_set_in_the_1830s
12422	Category:1990s_crime_films
12430	Category:Films_about_astronauts
12436	Category:American_teen_comedy_films
12446	Category:Film_scores_by_Patrick_Doyle
12451	Category:American_satirical_films
12456	Category:1925_films
12466	Category:Splatter_films
12467	Category:Films_directed_by_Sidney_Lumet
12472	Category:Films_directed_by_Hal_Ashby
12476	Category:Films_set_in_hotels
12483	Category:British_thriller_films
12490	Category:American_teen_drama_films
12498	Category:Films_set_in_the_23rd_century
12510	Category:Films_featuring_a_Best_Supporting_Actress_Academy_Award-winning_performance
12522	Category:Films_set_in_1941
12525	Category:Fiction_with_unreliable_narrators
12538	Category:Republic_Pictures_films
12544	Category:2012_films
12545	Category:Films_produced_by_Don_Simpson
12548	Category:Pathé_films
12553	Category:Swiss_films
12556	Category:British_romantic_comedy_films
12558	Category:Films_set_in_Ohio
12562	Category:Films_directed_by_Sidney_J._Furie
12563	Category:Films_shot_in_Austria
12570	Category:Films_set_in_Tennessee
12573	Category:1930s_drama_films
12576	Category:Davis_Entertainment_films
12577	Category:Working_Title_Films_films
12582	Category:Films_set_in_the_British_Empire
12590	Category:Films_set_in_Wyoming
12611	Category:Sports_comedy_films
12613	Category:2000s_comedy-drama_films
12616	Category:Films_featuring_a_Best_Supporting_Actor_Academy_Award-winning_performance
12625	Category:World_War_II_films_made_in_wartime
12632	Category:French_films
12641	Category:Films_directed_by_Don_Bluth
12643	Category:American_fantasy_films
12644	Category:Films_shot_in_Morocco
12646	Category:Films_shot_in_Cleveland
12649	Category:Italian_epic_films
12654	Category:American_musical_films
12669	Category:Films_featuring_a_Best_Drama_Actor_Golden_Globe_winning_performance
12672	Category:Giant_monster_films
12682	Category:Films_set_in_1986
12685	Category:Troublemaker_Studios_films
12692	Category:Films_shot_in_Wyoming
12703	Category:Films_set_in_1989
12704	Category:French_biographical_films
12708	Category:Screenplays_by_Steven_Zaillian
12717	Category:1999_films
12720	Category:Trimark_Pictures_films
12729	Category:Film_scores_by_Alex_North
12731	Category:1962_films
12735	Category:British_war_drama_films
12751	Category:1970s_Western_(genre)_films
12762	Category:1967_films
12789	Category:Films_about_miscarriage_of_justice
12797	Category:Film_scores_by_Simon_Boswell
12808	Category:Films_set_in_the_Mediterranean_Sea
12809	Category:Films_set_in_Houston
12824	Category:1975_films
12827	Category:Films_based_on_adaptations
12832	Category:Films_about_identity_theft
12834	Category:1970s_crime_drama_films
12840	Category:Art_films
12842	Category:1990s_romantic_drama_films
12847	Category:Films_set_in_Iowa
12862	Category:Films_set_in_1954
12868	Category:Jidaigeki_films
12897	Category:1940s_comedy-drama_films
12898	Category:Films_set_in_Boston
12899	Category:Films_shot_in_Alaska
12901	Category:Samurai_films
12904	Category:Films_directed_by_Stephen_Herek
12905	Category:Italian-language_films
12910	Category:Films_shot_in_Arkansas
12920	Category:1980_films
12925	Category:Films_set_in_Austria
12926	Category:1986_films
12927	Category:American_biographical_films
12933	Category:Portuguese-language_films
12935	Category:Neo-Western_films
12945	Category:British_crime_drama_films
12951	Category:Films_directed_by_Jonathan_Lynn
12952	Category:American_film_remakes
12953	Category:Italian_black-and-white_films
12977	Category:Mexican-American_films
12978	Category:Narcissism_in_fiction
12981	Category:1980s_adventure_films
12986	Category:1940s_crime_drama_films
12988	Category:Films_shot_in_West_Virginia
12997	Category:Computer-animated_films
13001	Category:Films_directed_by_John_Singleton
13006	Category:Films_set_in_St._Louis
13010	Category:Films_directed_by_Alan_Rudolph
13012	Category:Direct-to-video_horror_films
13020	Category:Films_about_prostitution
13021	Category:Films_directed_by_Ivan_Reitman
13023	Category:Films_about_survivors_of_seafaring_accidents_or_incidents
13051	Category:1995_horror_films
13055	Category:Films_set_in_New_Zealand
13057	Category:Film_scores_by_Paul_Smith_(film_and_television_composer)
13060	Category:Action_comedy_films
13061	Category:Films_directed_by_Jonathan_Demme
13074	Category:Films_whose_writer_won_the_Best_Adapted_Screenplay_Academy_Award
13082	Category:Screenplays_by_Nicholas_Meyer
13095	Category:PolyGram_Filmed_Entertainment_films
13096	Category:Films_based_on_romance_novels
13110	Category:Screenplays_by_Peter_Jackson
13112	Category:Environmental_films
13115	Category:20th_Century_Fox_animated_films
13120	Category:Screenplays_by_Lowell_Ganz
13129	Category:Film_scores
13131	Category:Films_directed_by_Akira_Kurosawa
13134	Category:Films_shot_in_Australia
13149	Category:Best_Film_BAFTA_Award_winners
13154	Category:1940s_horror_films
13170	Category:Films_set_in_Atlanta
13171	Category:Film_scores_by_Maurice_Jarre
13179	Category:American_sequel_films
13184	Category:1940s_musical_films
13187	Category:American_high_school_films
13194	Category:Great_Depression_films
13203	Category:Cold_War_films
13206	Category:Films_about_immigration
13207	Category:Films_about_Halloween
13213	Category:Incest_in_film
13218	Category:Golden_Lion_winners
13234	Category:1957_films
13250	Category:Films_set_in_the_17th_century
13270	Category:Southern_Gothic_films
13280	Category:Horror_adventure_films
13287	Category:Films_directed_by_Alan_Smithee
13288	Category:Films_produced_by_Stanley_Kubrick
13295	Category:Screenplays_by_Sylvester_Stallone
13297	Category:Screenplays_by_John_Milius
13299	Category:Screenplays_by_Gérard_Brach
13307	Category:1961_films
13308	Category:Films_set_in_Texas
13309	Category:Films_set_in_1936
13311	Category:Science_fantasy_films
13325	Category:Films_shot_in_Louisiana
13326	Category:Romantic_fantasy_films
13327	Category:Films_set_in_New_Orleans
13328	Category:Icon_Productions_films
13330	Category:Screenplays_by_Nora_Ephron
13337	Category:Apartheid_films
13340	Category:1980s_comedy_films
13345	Category:American_comedy_science_fiction_films
13351	Category:Films_shot_in_Dallas
13360	Category:Lions_Gate_Entertainment_films
13367	Category:Caravan_Pictures_films
13374	Category:Films_shot_in_Virginia
13379	Category:Films_set_in_Tokyo
13383	Category:Hospital_films
13396	Category:Films_directed_by_Robert_Rodriguez
13400	Category:1960s_mystery_films
13406	Category:1970s_musical_films
13419	Category:British_coming-of-age_films
13420	Category:Films_set_in_department_stores
13422	Category:Films_directed_by_Peter_Weir
13435	Category:Films_set_in_Sicily
13447	Category:Film_scores_by_Michael_Kamen
13450	Category:Film_scores_by_John_Carpenter
13451	Category:Film_scores_by_Stewart_Copeland
13456	Category:Transgender_in_film
13468	Category:Films_shot_in_Berkshire
13480	Category:Films_directed_by_Joe_Johnston
13481	Category:BBC_Films_films
13484	Category:Cold_War_spy_films
13489	Category:Films_directed_by_Lawrence_Kasdan
13493	Category:Friday_the_13th_(franchise)_films
13494	Category:Films_set_in_Wales
13496	Category:Ninja_films
13511	Category:Films_set_in_Toronto
13517	Category:Film_scores_by_James_Newton_Howard
13518	Category:1956_films
13528	Category:Annie_Award_winners
13538	Category:War_drama_films
13548	Category:Science_fiction_action_films
13553	Category:Epic_films_based_on_actual_events
13554	Category:Films_about_musical_theatre
13556	Category:Films_shot_in_Massachusetts
13568	Category:Films_set_in_Beijing
13572	Category:Films_directed_by_Howard_Deutch
13573	Category:Films_about_nuclear_war_and_weapons
13582	Category:Films_shot_in_Sydney
13592	Category:1944_films
13597	Category:1950s_fantasy_films
13611	Category:Films_shot_in_Thailand
13613	Category:Films_produced_by_Beau_Flynn
13617	Category:Films_shot_in_France
13618	Category:Best_Foreign_Language_Film_Golden_Globe_winners
13620	Category:1940s_romantic_drama_films
13622	Category:American_International_Pictures_films
13625	Category:Screenplays_by_Stirling_Silliphant
13629	Category:Films_produced_by_Joel_Silver
13633	Category:Films_directed_by_Wayne_Wang
13639	Category:Religious_horror_films
13643	Category:Films_directed_by_David_Cronenberg
13658	Category:Savoy_Pictures_films
13659	Category:Films_produced_by_Richard_D._Zanuck
13660	Category:American_political_drama_films
13696	Category:Films_shot_in_the_Bahamas
13709	Category:Films_about_composers
13718	Category:1992_films
13721	Category:Films_set_in_Yorkshire
13726	Category:French_black-and-white_films
13730	Category:Films_set_in_Hamburg
13733	Category:Natural_horror_films
13737	Category:Film_scores_by_Giorgio_Moroder
13754	Category:Films_based_on_German_novels
13787	Category:Films_set_in_1959
13803	Category:British_science_fiction_films
